IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02943	2	0.0181148	0.0314751	0.0416072	-0.0217894	-0.00224344	-0.00131203	-0.000315035	0.00234313	0.00139703	0.00407347
HG02944	1	0.017625	0.0344135	0.0422998	-0.0257499	0.000316635	-0.0039255	-0.000967502	0.000142158	0.00287643	-0.012194
HG02946	2	0.0191582	0.0335439	0.0418669	-0.0249307	0.00339708	-0.00744676	-0.00590084	-0.00665924	0.00964932	-0.00829768
HG02947	1	0.0166824	0.0326866	0.0362906	-0.0190887	0.0067569	-0.00157649	-0.00698561	0.00390873	0.0105674	-0.00240271
HG02952	2	0.0188531	0.033712	0.0404444	-0.0223337	-0.000671309	0.0123585	-0.00770824	-0.00378571	-0.000433538	-0.0024844
HG02953	1	0.0164716	0.0343459	0.0417633	-0.0227866	0.00351389	-0.0045418	0.00390618	-0.00854107	0.00854332	0.00537379
HG02968	1	0.0183682	0.0296978	0.0387396	-0.0197442	-0.00411096	0.000798518	-0.00487175	0.00360718	0.00164579	-0.0042779
HG02970	2	0.0190641	0.0343455	0.037662	-0.0226782	0.00686003	-0.00548958	-0.00815655	-0.00637709	-0.00215246	-0.00686631
HG02971	1	0.0180728	0.0359727	0.0409299	-0.0267458	-0.00278736	0.00559187	-0.00589403	-0.00962737	0.00417269	-9.53248e-05
HG02973	1	0.0187005	0.032503	0.0389033	-0.0293841	0.0017723	0.00890724	-0.00316574	0.002632	0.00072683	-0.00155943
HG02974	2	0.0168337	0.0348247	0.0420286	-0.0275257	-0.00957209	0.00570868	0.00499465	-0.00238162	0.0064227	0.00750113
HG02976	2	0.0186183	0.0264849	0.0355429	-0.0127297	0.000892543	0.00652752	0.00763017	0.0015567	-0.00457875	0.00377548
HG02977	1	0.0176322	0.035881	0.0456118	-0.0242066	0.00133652	0.00445115	-0.00617829	0.00365317	-0.00496257	-0.000532769
HG02979	2	0.0141087	0.0306893	0.0246161	-0.00741345	-0.00106097	-0.000639237	-0.0021112	-0.00622317	0.0113277	0.00438491
HG02981	1	0.0182997	0.0314641	0.0388009	-0.0194885	0.00305905	0.00118198	-0.0083766	-0.00804057	-0.000203661	-0.00205107
HG02982	1	0.0341195	-0.0543543	-0.0397736	-0.0529875	-0.00282001	-0.0076571	-0.00119773	0.00404009	0.000389281	0.00449368
HG02983	2	0.0333604	-0.0570958	-0.0378252	-0.0522729	-0.00343151	0.00126267	0.00282383	0.00294946	0.00830137	0.0010329
HG03024	1	0.0356494	-0.052315	-0.0391394	-0.032988	-0.00422013	-0.0062075	0.0031045	0.00200849	-0.00712529	0.0056674
HG03025	2	0.0360778	-0.049129	-0.0368157	-0.0278154	0.00424503	-0.00662841	-4.63611e-05	-0.000966414	-0.0067312	-0.00536467
HG03027	1	0.0344292	-0.0513462	-0.0377151	-0.0337227	-0.00845132	0.00286036	0.000985013	0.00369639	-0.00664231	-0.00134163
HG03028	2	0.0341788	-0.0499529	-0.0376485	-0.0290807	-0.00226032	0.0104337	0.000395924	-0.00644366	0.00445628	0.0110566
HG03039	1	0.0320123	-0.0441766	-0.0260897	-0.0278479	-0.00624832	-0.00441622	-0.00505178	0.000964203	-0.00243556	0.00233733
HG03040	2	0.0277839	-0.0240197	-0.00872161	0.00199022	0.00206129	0.00208343	0.00291474	0.0103071	-0.00126963	-0.00182139
HG03045	1	0.0257817	-0.0488713	-0.0312181	-0.0386815	-0.00738884	0.00864367	0.00934033	0.000470502	-0.00604445	0.00812152
HG03046	2	0.0288841	-0.0503814	-0.0325257	-0.0311886	0.00635563	0.00499189	0.00477264	-0.00844094	-0.00176842	0.00624027
HG03048	1	0.0328214	-0.0536485	-0.0378426	-0.0586823	-0.00350923	-0.00146397	-0.00429178	0.00211281	-0.00623512	0.00465165
HG03049	2	0.0352937	-0.0570349	-0.041501	-0.0591834	0.00699733	-0.00251104	0.0087486	0.000655719	-0.00672364	0.00172469
HG03052	2	0.0323591	-0.0212761	-0.0102127	0.0838402	0.0140148	-0.000874854	-0.0021288	0.0125936	-0.000391058	-0.00145654
HG03054	1	0.035333	-0.025164	-0.00749095	0.100373	0.0120288	0.00752647	-0.00388831	0.000295265	0.00137971	-0.00116147
HG03055	2	0.03067	-0.020036	-0.0112395	0.0856714	0.00612219	0.00519641	-0.000640551	-0.0112016	-0.00554667	0.00462929
HG03057	1	0.033395	-0.0221314	-0.0105846	0.0929693	0.0158015	0.00417544	-0.00141306	0.00210097	0.0052033	0.00019602
HG03058	2	0.0321547	-0.0226574	-0.00716107	0.0726009	0.00743254	0.00388087	-0.00344365	-0.00744473	-0.00356327	-0.0026312
HG03060	1	0.0318393	-0.0197125	-0.00839352	0.0758587	0.0080389	0.00838998	0.00444158	-0.00496897	-0.00704938	-0.00242256
HG03061	2	0.0321742	-0.0237547	-0.00966038	0.0712282	0.00624611	-0.0112606	-0.00897901	-0.00024052	0.00225921	0.0132262
HG03063	1	0.033477	-0.0243505	-0.010362	0.0681213	0.0135401	0.00571149	0.00369137	-0.00144482	-0.0101571	0.00104971
HG03064	2	0.0315675	-0.0188772	-0.00691158	0.0790931	0.00510494	0.0104442	-0.0051408	-0.00383613	0.00023882	-0.00506078
HG03066	1	0.0323535	-0.0198907	-0.009317	0.0807339	7.55907e-05	0.00922022	-0.0143981	-0.00537792	-0.00168303	0.000186444
HG03069	1	0.0344439	-0.0220472	-0.00884567	0.088782	0.00969659	0.0126177	-0.00559891	0.000398624	-0.00111827	-0.00778275
HG03072	1	0.0339151	-0.0249873	-0.0115766	0.0723763	0.00640141	0.00363686	-0.0018811	0.00243194	-0.00950845	0.00934934
HG03073	2	0.0332532	-0.0277881	-0.0125025	0.100726	0.0165414	-0.00602686	-0.0109037	-0.010786	-0.00846417	-0.00629699
HG03074	1	0.0345594	-0.0223143	-0.00838247	0.0888629	0.0149322	0.00291657	-0.0018915	0.00376649	0.00178313	-0.000854532
HG03077	1	0.0322025	-0.0201981	-0.00638853	0.071071	0.00743928	-0.00944971	0.00100697	-0.00107834	0.00286384	0.00400847
HG03078	1	0.0314519	-0.0243696	-0.0084739	0.0854826	0.00975002	-0.00519237	0.00139184	0.00310123	-0.00298695	0.00165205
HG03079	2	0.0329594	-0.022554	-0.0112622	0.0865246	0.0028928	0.00786911	-0.00420067	0.0011287	-0.00981286	-0.00654238
HG03081	1	0.0305361	-0.0185497	-0.0086704	0.0796096	-0.0007648	-0.0020143	-0.00931054	0.000902018	-0.00565068	0.00724756
HG03082	2	0.0328607	-0.0263168	-0.0109458	0.0747225	0.0140712	-0.00106807	0.00318682	0.00171719	0.00921638	-0.00232162
HG03084	1	0.0305909	-0.0224068	-0.010854	0.0746767	0.0105277	0.000419296	-0.00103488	-0.00208812	0.00335012	-0.00500728
HG03085	2	0.0313438	-0.018787	-0.00551195	0.0877381	0.00104265	-0.00133811	0.00200785	0.0049988	0.00525286	-0.00243971
HG03086	2	0.0309851	-0.0209658	-0.00380508	0.0851715	0.00255724	0.00237358	0.00182689	-0.000631065	-0.0026957	-0.00229786
HG03088	2	0.0300939	-0.0327193	-0.013325	0.0300879	0.0132073	0.00597628	-0.00681613	-0.00510842	-0.00277777	0.00161487
HG03091	2	0.0319221	-0.0196497	-0.0111996	0.0803661	0.0109164	0.00233239	-0.00811865	-0.00198811	-0.00035991	0.0016804
HG03095	2	0.0322438	-0.0224898	-0.00891061	0.0778689	0.00277755	0.00201466	0.000565415	-0.0101117	-0.00229263	-0.00527217
HG03096	1	0.0303093	-0.0230863	-0.00768328	0.0796108	0.0104471	-0.00556864	0.00357126	0.000240378	-0.00482209	-0.0105146
HG03097	2	0.0342391	-0.022251	-0.00964462	0.113746	0.015361	-0.0030015	-0.00554385	-0.00036517	-0.0110356	-0.00244841
HG03099	2	0.0187642	0.0379285	0.0428814	-0.0202119	0.00479545	-0.000916472	-0.0131096	0.000442091	-0.00759133	0.00392065
HG03100	1	0.0162929	0.0335619	0.0403943	-0.0268696	-0.00646779	0.00270143	-0.00613782	-0.00494155	-0.00608347	0.0075086
HG03103	1	0.0182387	0.0323836	0.0427087	-0.0255827	0.00285678	0.00309793	-0.0103807	-0.00357686	-0.00236826	-0.00592733
HG03105	2	0.0187087	0.0352624	0.0418293	-0.0233826	0.000563906	-0.00759276	-0.00047147	-0.00218781	-0.00406302	0.0025605
HG03108	2	0.0200371	0.0348191	0.0444204	-0.0343492	0.00651976	-0.00293552	-0.00712314	0.00322426	0.00962341	0.00319347
HG03109	1	0.0182134	0.0323551	0.0414134	-0.0286143	0.00929124	-0.000727747	-0.00152428	0.00286831	0.00143673	0.00450041
HG03111	2	0.0162896	0.0345287	0.0329475	-0.0197417	-0.000791086	0.0102464	0.00383564	-0.000899804	0.000425341	-0.0047331
HG03112	1	0.0152614	0.0354188	0.0375201	-0.0136287	-0.00866552	-0.00108842	-0.0021613	-0.00164765	-0.000910655	0.00172238
HG03114	2	0.0172806	0.034837	0.04746	-0.0234156	0.00722551	0.00477731	-0.00181389	0.00251358	-0.00244764	-0.0123046
HG03115	1	0.0184498	0.0308365	0.0383574	-0.0214047	0.011886	0.00978816	0.00173685	-0.00138699	0.00795095	0.00812972
HG03117	2	0.0172483	0.0347926	0.0415167	-0.0294704	0.00505813	0.00372966	-0.00524497	-0.00323261	0.00102123	0.0028737
HG03118	1	0.0174057	0.0318943	0.0411406	-0.0211072	0.00150944	0.00857045	-0.00503167	0.00622419	0.00329889	0.00359121
HG03120	1	0.0176222	0.034352	0.0407336	-0.0305902	0.00172723	-0.0034036	-0.00656524	-0.00387429	0.00327505	-0.00449859
HG03121	2	0.0172903	0.0357419	0.0397448	-0.0332518	0.00889591	-0.00743717	-0.00586342	-0.0075279	0.00191328	0.000654323
HG03123	2	0.0172879	0.0367976	0.0430576	-0.0244603	-0.00364428	0.00792515	-0.00904037	0.00399931	0.0038421	0.00361136
HG03124	1	0.0201163	0.0299796	0.0401705	-0.0184629	0.00624051	-0.000641785	-0.00462821	0.000473997	-0.00377062	-0.00831041
HG03126	2	0.0172315	0.0313634	0.0421275	-0.0265547	0.00605504	0.000243275	-0.0032667	-0.00325187	-0.00441925	0.000388705
HG03127	1	0.0160774	0.0326948	0.0391505	-0.0207935	-0.00380451	-0.00142074	0.00327777	0.00556088	0.0004725	-0.00971728
HG03129	2	0.0177356	0.0333552	0.0401388	-0.0184598	0.00369802	-0.00316587	0.00658517	-0.00104547	0.00742568	-0.00218825
HG03130	1	0.0180554	0.0334607	0.04251	-0.0227915	0.0173622	-0.00017971	-0.00119511	0.00241734	0.0104929	-0.00499766
HG03132	2	0.0177883	0.033148	0.0383204	-0.0154765	0.00828817	-0.00284607	-0.00717941	-0.000269622	0.00601817	0.00473996
HG03133	1	0.0175075	0.0324006	0.0440206	-0.0274068	0.00459798	0.0141778	-0.00917661	0.00795533	0.00690563	-0.00541569
HG03135	2	0.0172164	0.0331531	0.0368851	-0.0249313	-0.00126519	-0.00484128	0.00691092	-0.00208083	0.00381745	-0.00103794
HG03136	1	0.0169327	0.0329525	0.043013	-0.0269625	-0.00111225	0.00162657	0.00209752	-0.000535845	-0.00242876	-0.0107876
HG03139	1	0.0165787	0.035975	0.041554	-0.0201044	5.61518e-05	0.00288551	0.00366265	0.000860951	0.00120861	-0.00110654
HG03157	1	0.018756	0.0342742	0.0405274	-0.0217286	-0.0106827	0.00134771	-0.00561474	0.00220348	-0.00500522	-0.000357618
HG03159	2	0.019893	0.032792	0.0364744	-0.0252737	-0.00234893	-0.00277482	-0.000212923	0.00442327	-0.00415831	-0.00171422
HG03160	1	0.0159217	0.0340989	0.0396206	-0.0255284	-0.00662707	-0.00531674	-0.00441599	-0.000183077	0.00451643	0.00192774
HG03162	2	0.0178491	0.0371255	0.0413574	-0.0312607	0.0106274	-0.00219851	-0.00266293	-0.00155119	-0.0045934	0.00208702
HG03163	1	0.0165255	0.0353377	0.0412246	-0.0283464	0.0133082	-0.00180115	-0.00555649	0.00974562	0.00276407	0.00450421
HG03166	1	0.0191451	0.0371531	0.0436323	-0.033379	0.00421481	0.0139549	-0.00112225	-0.00453009	-0.00173988	-0.00724585
HG03168	2	0.014921	0.0329616	0.0366594	-0.0289068	0.000269921	-0.000219069	0.00373781	-0.00691511	-0.00194157	0.00749203
HG03169	1	0.0157322	0.0328976	0.037692	-0.0229299	0.011228	-0.00743318	0.00651987	0.00348916	0.00336446	-0.00131124
HG03172	1	0.0142817	0.0295466	0.0392947	-0.0186199	0.00803528	0.00755277	-0.00471311	-0.0090327	-0.00449216	-0.0112433
HG03175	1	0.0220477	0.0346771	0.0459684	-0.0200035	-0.00179005	-0.00717403	-0.00428444	-0.000585298	-0.00297344	0.00944778
HG03189	2	0.0189418	0.0339604	0.0387664	-0.0227578	0.00436441	0.00491353	0.000274299	-0.010665	0.000811615	-0.00368346
HG03190	1	0.0176969	0.0352476	0.0393479	-0.0284249	0.0126991	-0.00820723	-0.00836841	-0.000245157	-0.00451976	-0.00508465
HG03193	1	0.0170191	0.0342866	0.0414053	-0.0337131	-0.00205168	0.00358925	-0.000894103	-0.00133102	0.00439689	-0.00404989
HG03195	2	0.0184512	0.0315899	0.0376284	-0.0248001	-0.0006713	-0.00097311	-0.00376735	-0.00115855	0.00436614	-3.38892e-05
HG03196	1	0.0152838	0.0346516	0.0400615	-0.0258515	0.00253886	0.000480576	-0.0123713	-0.000758761	0.000591991	0.00172585
HG03198	2	0.0153161	0.0348537	0.0425121	-0.0249482	0.00277213	0.0155333	-0.0039895	0.00929012	0.0107893	0.0102394
HG03199	1	0.0186139	0.0330034	0.0417024	-0.0288411	0.00328632	0.00473647	-0.00437121	-0.00428759	1.58707e-05	0.00855675
HG03202	1	0.0131689	0.0376584	0.0410732	-0.0293971	0.00934641	0.000367757	0.000947216	0.0032838	-0.00152607	0.00224425
HG03209	1	0.033933	-0.0188787	-0.0074942	0.0806284	0.000858862	0.00410792	0.000212909	-0.00449996	0.00400386	-0.00811738
HG03212	2	0.0329321	-0.0201675	-0.00701841	0.0833174	0.00946494	0.00616873	0.00366726	-0.00474327	-0.000482864	-0.00221395
HG03224	1	0.0310551	-0.021485	-0.00519736	0.0931042	0.000110723	-0.0054628	0.00358494	0.00492534	-0.000373206	-0.00191618
HG03225	1	0.0320529	-0.0206413	-0.00906831	0.0805692	0.00106952	0.0058718	-0.000938952	-0.00700608	-0.0036174	-0.00741578
HG03240	1	0.0367291	-0.0547962	-0.0375855	-0.0404718	-0.00328496	-0.0039308	-0.00623088	-0.00102163	-0.00515701	-0.00425313
HG03241	2	0.0371282	-0.0486679	-0.0342131	-0.0332165	-0.000614184	-0.00491337	-0.00846464	-0.0127991	-0.00758873	-0.00127739
HG03246	1	0.0295573	-0.0599171	-0.0377706	-0.0607903	-0.0154247	0.00277994	-0.00657484	-0.0100574	0.00426132	0.00930435
HG03247	2	0.0320746	-0.0482037	-0.0284213	-0.0429461	-0.00649045	0.0015319	0.0024704	0.00536236	0.00104392	0.0055031
HG03258	1	0.0338915	-0.0555985	-0.0353772	-0.0516196	-0.00199051	-0.00098843	0.00357919	0.00563136	0.0110291	0.00750797
HG03259	2	0.0306596	-0.057288	-0.0414312	-0.050541	-0.00274549	0.00743574	-0.00079501	-0.000807423	0.000159886	0.000246632
HG03265	1	0.0198576	0.0339888	0.0402815	-0.0271502	0.0103182	-0.00298615	-0.00155949	0.00464153	0.00819839	-0.00418638
HG03267	2	0.0170195	0.0339321	0.0394696	-0.0242901	-0.00710191	-0.00308029	0.00567873	0.00627095	-0.00273252	0.00656993
HG03268	1	0.0183448	0.0322503	0.0425877	-0.0266976	-0.00226767	-5.21117e-06	-0.00977687	-0.0106354	0.00172696	-0.0098519
HG03270	2	0.0182451	0.033976	0.0395449	-0.0218147	0.0116987	0.000805684	0.00939572	0.00544238	-0.000334931	-0.00275343
HG03271	1	0.0204095	0.0361415	0.0459643	-0.0312385	0.00171168	0.0010564	-0.00728395	-0.00470033	-0.00898496	0.00461214
HG03279	2	0.0163266	0.0330009	0.0418188	-0.0294197	0.00150383	0.00722138	-0.000688234	-0.00338952	-0.00412498	-0.0114627
HG03280	1	0.0187824	0.035769	0.0401743	-0.0240142	0.00515338	-0.00832554	0.00621601	0.00500089	0.00143282	-0.00455068
HG03291	2	0.0186642	0.033091	0.0360173	-0.0208949	0.00924113	-0.00336007	-0.00247729	-0.00690587	0.00311251	-0.0105566
HG03294	2	0.0148343	0.0301705	0.0333116	-0.0181495	-0.00588057	-0.0023052	0.00478438	-0.00761104	0.000150642	-0.00659402
HG03295	1	0.0162536	0.0330886	0.0395463	-0.029461	-0.00380848	0.0114025	-0.0098721	0.00141464	0.00697253	-0.00562861
HG03297	2	0.0179029	0.0342712	0.039038	-0.01655	-0.00256857	-0.00173038	-0.000130689	-0.00161776	0.0105818	-0.00194595
HG03298	1	0.0165542	0.035222	0.0388207	-0.0269354	0.000205784	0.00170162	-0.0118951	0.00997028	-0.00806266	0.00687274
HG03300	2	0.0175056	0.036688	0.0426408	-0.028646	0.00759261	0.000829394	0.00350789	0.00280811	-0.00498998	0.0033258
HG03301	1	0.0211805	0.0378268	0.0431998	-0.0333728	0.00649262	0.000736211	-0.0127403	0.0044202	0.00199068	0.0017818
HG03303	2	0.0191991	0.0332532	0.0374613	-0.0256765	0.00384666	0.00013454	-0.00432918	0.00435963	-0.00274008	0.00259462
HG03304	1	0.0165542	0.0324135	0.0447432	-0.0289766	0.00298869	0.00295833	0.0053047	0.00807056	0.0015787	0.00175018
HG03311	1	0.0215606	0.0370212	0.0445943	-0.0324136	0.00565265	-0.011045	-0.00418884	0.00390967	-0.00132329	0.00146757
HG03313	1	0.0174644	0.0340764	0.041679	-0.0234272	-0.00317278	0.00390966	0.00120661	0.0021027	0.00512994	-0.00153136
HG03342	2	0.0178415	0.0349434	0.0437173	-0.0277586	0.0131196	0.00820014	-0.00946312	0.0082494	0.00236527	0.00231418
HG03343	1	0.0175767	0.0384554	0.0456006	-0.0372959	0.00818879	-0.00178731	0.00172224	0.0102842	-0.0038515	0.00405768
HG03351	2	0.0160708	0.0343529	0.0405816	-0.0239272	0.00483921	0.00553019	0.00131188	0.00731779	-0.00552295	0.00576703
HG03352	1	0.0197098	0.0359741	0.0455282	-0.0420958	0.0163339	0.00768134	0.00895735	0.00504844	-0.000768993	0.00837005
HG03354	2	0.0180633	0.0372321	0.0421062	-0.0269458	0.00766316	0.00991367	-0.000495315	0.00681615	0.00480758	-0.000244463
HG03363	2	0.0171782	0.0356112	0.0393882	-0.0326022	-0.0032627	-0.00343708	-0.00289829	-0.009439	-0.00238136	0.00125402
HG03366	2	0.0196809	0.0400555	0.0451013	-0.036791	0.00964491	0.00925846	0.00220518	0.00524371	0.00426271	0.0120127
HG03367	1	0.0186659	0.0331611	0.0468409	-0.024062	0.0136393	-0.00788465	-0.00330815	0.00632299	-0.00591695	-0.00170401
HG03369	2	0.0143138	0.0310816	0.0351047	-0.0220412	-0.00130204	0.00574766	-0.00712176	-0.00157815	-0.00344219	0.00613045
HG03370	1	0.0184256	0.0381344	0.0431366	-0.0364628	0.00329665	-0.0058526	0.00820221	-0.0017619	0.00493461	1.6571e-06
HG03372	2	0.0183121	0.0389384	0.0484444	-0.0315885	0.0195335	-0.00325623	-0.0131536	0.00510796	0.00475191	0.00469866
HG03376	1	0.0316083	-0.0194997	-0.00473542	0.0922579	0.0051512	-0.00134431	0.00347816	0.00217663	-0.000741884	0.00277435
HG03378	2	0.0323961	-0.020024	-0.00585241	0.0953984	0.00537662	-0.00317325	0.000604854	-0.000971309	0.000435611	0.00311079
HG03380	2	0.0317986	-0.0203277	-0.00994333	0.103037	0.0176572	0.00422358	-0.00284982	-0.00289786	0.00616819	-0.00507511
HG03382	1	0.0308113	-0.0249021	-0.00286533	0.0942757	0.00324478	0.00113916	-0.00366004	-0.0081747	-0.00546994	0.0018211
HG03385	1	0.0296689	-0.0180293	-0.00914332	0.0832008	0.0122938	0.000406051	0.00238078	-0.0158123	-0.00277779	-0.00454587
HG03388	1	0.0326808	-0.0257913	-0.012762	0.0929264	0.0083655	0.00266588	-0.00284999	-0.000312553	-0.0071131	-0.00826364
HG03391	1	0.0317763	-0.0224309	-0.00691559	0.0979387	0.0138999	-0.00622209	0.00470629	-0.00669011	-0.00305141	-0.00236065
HG03394	1	0.032676	-0.0209146	-0.00365594	0.0882967	0.00538124	0.00637684	-0.00346628	0.00222854	-0.0124584	-0.00692263
HG03397	1	0.0314255	-0.0228104	-0.00911842	0.0667886	0.0114539	0.00563365	-0.00990753	-0.00663236	0.00515863	-0.00783808
HG03401	2	0.0323105	-0.0213667	-0.012594	0.0864574	0.0125523	0.000309284	-0.00836662	-0.00600933	-0.00596117	-0.00656487
HG03410	2	0.0316302	-0.0231495	-0.00554739	0.0861547	0.00333125	-0.000739775	0.000912479	-0.0105687	0.000154572	-0.00150451
HG03419	2	0.0295345	-0.0213361	-0.00679554	0.0848478	0.012134	-0.00141577	-0.00413057	-0.000742547	-0.0015576	-0.00689651
HG03428	2	0.0319285	-0.0280727	-0.013371	0.0937296	0.0107454	-0.00273653	-0.00671408	-0.00635613	0.0013259	0.000190502
HG03432	1	0.029714	-0.0219215	-0.0076504	0.0567787	0.00723141	0.00390143	-0.00432677	-0.00162798	0.00165445	0.00317484
HG03433	1	0.0337146	-0.0209597	-0.0123049	0.0757845	0.0141666	0.000563497	0.00353994	-0.00560688	-0.00012157	0.00218394
HG03436	1	0.0336164	-0.02344	-0.00922912	0.0776481	0.00651826	0.00544952	0.00449309	0.00324234	-0.000527962	-0.00415448
HG03437	2	0.0315292	-0.0300443	-0.0140398	0.0538059	0.0100508	0.000266874	-0.000879788	0.00617726	0.00136916	-0.00106431
HG03439	1	0.0334993	-0.0248297	-0.00987682	0.0940408	0.00892987	-0.00256801	-0.000922389	-0.00112531	-0.00784981	0.00411101
HG03442	1	0.0319507	-0.022935	-0.00918867	0.0849609	0.0102237	-0.00576839	0.00038727	0.00227887	-0.00199484	-0.00333456
HG03445	1	0.0313966	-0.0223204	-0.0122468	0.0765632	0.0100734	-0.00407592	-0.00146725	-0.00723858	-0.00389628	-0.00946828
HG03446	2	0.0336423	-0.024772	-0.00915673	0.0907	0.0115855	0.00194524	0.00236344	-0.0020606	-0.00608706	0.00346926
HG03449	2	0.0323561	-0.0239485	-0.00910324	0.112339	0.00633275	-0.00412865	-0.00640719	0.00165876	0.00565805	0.00537475
HG03451	1	0.0331975	-0.0219339	-0.0151896	0.069577	0.000702492	-0.0088513	0.00598325	-0.000917314	-0.0037981	0.0069098
HG03452	2	0.0306268	-0.0226545	-0.00888535	0.081875	0.0102008	-0.00336396	-0.00899978	-0.0063407	-0.0047726	-0.0103111
HG03455	2	0.0326202	-0.0207949	-0.00393028	0.0947159	0.000580155	-0.00771939	-0.000619888	-0.00273203	0.00664777	-0.00165808
HG03457	1	0.032874	-0.0244686	-0.00995715	0.0948499	0.00955844	-0.00221509	-0.0023211	-0.00736012	0.00353085	-0.00168215
HG03458	2	0.0308616	-0.0248706	-0.0104309	0.0950326	0.0102103	-0.00608815	-0.00984102	-0.00526017	0.00574124	0.010847
HG03460	1	0.0337302	-0.0267943	-0.007851	0.0780322	0.00302439	-0.00237914	0.000740388	0.00271591	0.000780305	0.00184196
HG03461	2	0.0311591	-0.0224384	-0.00811013	0.0768109	-0.00011668	-0.0020817	-0.0111794	-0.000841422	0.00240874	-0.00631783
HG03464	2	0.0351375	-0.0245403	-0.011304	0.137705	0.0113985	0.0112727	-0.00667905	0.000607211	0.00340235	-0.000376463
HG03469	1	0.0350821	-0.0246836	-0.00669111	0.113031	0.0106832	0.0032523	0.00380183	-0.00591305	0.00701262	-0.00683673
HG03470	2	0.0295033	-0.0242655	-0.0130397	0.0723649	0.0203634	0.00075127	-0.000514855	-0.000832969	-0.00878004	0.00188656
HG03472	1	0.0332339	-0.0266271	-0.0100013	0.0557138	0.00280968	0.000705571	-0.00527959	-0.00783856	0.0105629	-0.00181919
HG03473	2	0.0340721	-0.0243541	-0.00768924	0.0802873	0.00149136	0.0105216	0.0046693	0.00440784	0.000366487	0.00414287
HG03476	2	0.0304133	-0.0205959	-0.00959827	0.0813206	0.00774554	-0.00138623	-0.00457357	-0.00619027	-0.00749262	-0.0145965
HG03478	1	0.0369947	-0.0260794	-0.00969472	0.157483	0.00864186	0.00666539	6.83402e-05	-0.00215375	0.0045361	-0.00158849
HG03479	2	0.0304889	-0.0212167	-0.0087995	0.0755908	0.0161403	0.000789908	-0.00723126	-0.00213889	-0.000294462	-0.0123051
HG03484	1	0.0377913	-0.0247085	-0.00943086	0.146511	0.0172856	0.00956831	-0.0069376	0.0058285	0.00229422	0.000201612
HG03485	2	0.0311923	-0.0235319	-0.00608526	0.075825	0.00842926	-0.000174769	-0.00253974	0.00133633	-0.00827137	-0.00830915
HG03499	2	0.0193914	0.0313135	0.0421008	-0.0197386	0.00136579	-0.00313303	-0.00162444	0.00914302	-0.00104455	-0.00229041
